Estado Matricula,Período,Año,Organización Jurídica,Categoría,Tamaño,Sector Agregado,Sector Actividad Económica,CIIU1,Personal Ocupado,Municipio,Zona,Barrio,Total Valor Activos,Total Valor Pasivos,Total Valor Patrimonio,Total Valor Ventas Netas
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9609 ** Otras actividades de servicios personales n.c.p.,0,LA PLATA,OCCIDENTE,VEREDA BAJO TABLON,5100000,0,5100000,100000
Cancelado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Resto,Actividades de atención de la salud humana y de asistencia social,Q8622 ** Actividades de la practica odontologica,2,NEIVA,NORTE,EL CENTRO,50000000,0,50000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4112 ** Construccion de edificios no residenciales,0,NEIVA,NORTE,COLMENAR,2000000,0,2000000,15000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NATAGA,OCCIDENTE,SAN JOSE,5100000,0,5100000,100000
Cancelado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4651 ** Comercio al por mayor de computadores  equipo periferico y programas de informatica,0,NEIVA,NORTE,,10000000,0,10000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4773 ** Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados,1,PITALITO,SUR,BALVANERA,5200000,0,5200000,15000000
Cancelado,2° Trimestre,2021,Persona Natural,Principal,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4799 ** Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados,1,PITALITO,SUR,CABECERAS,3600000,0,3600000,7000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4719 ** Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general)  bebidas (alcohólicas y no alcohólicas) y tabaco,0,NEIVA,NORTE,CALIXTO LEIVA,1000000,0,1000000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4791 ** Comercio al por menor realizado a traves de internet,3,NEIVA,NORTE,CIUDAD SALITRE,5000000,0,5000000,350500000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4719 ** Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general)  bebidas (alcohólicas y no alcohólicas) y tabaco,0,NEIVA,NORTE,EL CENTRO,8000000,0,8000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1410 ** Confeccion de prendas de vestir  excepto prendas de piel,0,NEIVA,NORTE,EL CENTRO,1400000,0,1400000,2000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4722 ** Comercio al por menor de leche  productos lacteos y huevos  en establecimientos especializados,0,RIVERA,NORTE,VEREDA ALTO PEDREGAL,1700000,0,1700000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4290 ** Construccion de otras obras de ingenieria civil,0,NEIVA,NORTE,VILLA MILENA,2000000,0,2000000,18000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.,0,NEIVA,NORTE,QUIRINAL,10000000,0,10000000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9602 ** Peluqueria y otros tratamientos de belleza,0,NEIVA,NORTE,LA RIOJA,1500000,0,1500000,14000000
Cancelado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Construcción,Construcción,F4290 ** Construccion de otras obras de ingenieria civil,0,NEIVA,NORTE,VILLA CAROLINA,100000000,0,100000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4620 ** Comercio al por mayor de materias primas agropecuarias  animales vivos,1,PITALITO,SUR,CALAMO,5500000,0,5500000,6000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5613 ** Expendio de comidas preparadas en cafeterias,1,ISNOS,SUR,CENTRO,3000000,0,3000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.,0,GARZON,CENTRO,NUEVA FLORESTA,2300000,0,2300000,500000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5611 ** Expendio a la mesa de comidas preparadas,1,PITALITO,SUR,TRINIDAD,5500000,0,5500000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1410 ** Confeccion de prendas de vestir  excepto prendas de piel,0,LA PLATA,OCCIDENTE,LAS QUINTAS,5000000,0,5000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,NEIVA,NORTE,LOS PARQUES,1900000,0,1900000,49000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9200 ** Actividades de juegos de azar y apuestas,0,NEIVA,NORTE,CUARTO CENTENARIO,300000,0,300000,800000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1084 ** Elaboracion de comidas y platos preparados,0,NEIVA,NORTE,CONDOMINIO RESERVA DE LA SIERRA,1800000,0,1800000,3000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,IQUIRA,NORTE,LOMA DE LA CRUZ,2000000,0,2000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,TESALIA,OCCIDENTE,AMAYA,5100000,0,5100000,3000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4799 ** Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados,1,PITALITO,SUR,QUINTA REAL,3100000,0,3100000,2000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4773 ** Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados,0,NEIVA,NORTE,EL CENTRO,2000000,2000000,0,2000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4773 ** Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados,0,AIPE,NORTE,CENTRO,1800000,0,1800000,1800000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9512 ** Mantenimiento y reparacion de equipos de comunicacion,0,NEIVA,NORTE,QUIRINAL,4100000,0,4100000,6000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4754 ** Comercio al por menor de electrodomésticos y gasodomésticos  muebles y equipos de iluminación en establecimientos especializados,1,PITALITO,SUR,VILLA CAFE,4100000,0,4100000,4000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4290 ** Construccion de otras obras de ingenieria civil,0,NEIVA,NORTE,LAS PALMAS,2000000,0,2000000,5000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4769 ** Comercio al por menor de otros articulos culturales y de entretenimiento n.c.p. en establecimientos especializados,1,PITALITO,SUR,VILLA CAFE,3700000,0,3700000,200000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4759 ** Comercio al por menor de otros articulos domesticos en establecimientos especializados,0,NEIVA,NORTE,LOS CAMBULOS,3000000,0,3000000,2000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1312 ** Tejeduria de productos textiles,0,NEIVA,NORTE,EL CENTRO,1000000,0,1000000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Transporte y Almacenamiento,H5221 ** Actividades de estaciones  vias y servicios complementarios para el transporte terrestre,0,NEIVA,NORTE,EL JARDIN,1100000,0,1100000,100000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4520 ** Mantenimiento y reparacion de vehiculos automotores,0,PITALITO,SUR,BALVANERA,4000000,0,4000000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados,0,TESALIA,OCCIDENTE,SANTA TERESA,5000000,0,5000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4771 ** Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,1,ACEVEDO,SUR,CENTRO,5500000,0,5500000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4772 ** Comercio al por menor de todo tipo de calzado y articulos de cuero y sucedaneos del cuero en establecimientos especializados,0,NEIVA,NORTE,EL CENTRO,9000000,0,9000000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5511 ** Alojamiento en hoteles,0,NEIVA,NORTE,ZONA INDUSTRIAL,2500000,1000000,1500000,12000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Otras actividades de servicios,S9602 ** Peluqueria y otros tratamientos de belleza,1,GIGANTE,CENTRO,LA ESPERANZA,2300000,0,2300000,2300000
Cancelado,2° Trimestre,2021,Sociedades por Acciones Simplificadas,Principal,Micro,Industria,Industrias manufactureras,C1410 ** Confeccion de prendas de vestir  excepto prendas de piel,0,NEIVA,NORTE,MANZANARES,2000000,0,2000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4724 ** Comercio al por menor de bebidas y productos del tabaco  en establecimientos especializados,0,SAN AGUSTIN,SUR,SAN ANTONIO,20000000,0,20000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Transporte y Almacenamiento,H5320 ** Actividades de mensajeria,0,NEIVA,NORTE,CUARTO CENTENARIO,100000,0,100000,1200000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4723 ** Comercio al por menor de carnes (incluye aves de corral)  productos carnicos  pescados y productos de mar  en establecimientos especializados,0,NEIVA,NORTE,BUGANVILES,15000000,0,15000000,3000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1051 ** Elaboracion de productos de molineria,0,NEIVA,NORTE,EL CENTRO,2000000,0,2000000,400000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4791 ** Comercio al por menor realizado a traves de internet,0,NEIVA,NORTE,ALAMOS NORTE,1000000,0,1000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4759 ** Comercio al por menor de otros articulos domesticos en establecimientos especializados,0,LA PLATA,OCCIDENTE,EL CENTRO,3100000,3100000,0,150000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8121 ** Limpieza general interior de edificios,0,NEIVA,NORTE,LA GAITANA,1700000,0,1700000,1
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N8299 ** Otras actividades de servicio de apoyo a las empresas n.c.p.,0,LA PLATA,OCCIDENTE,CENTRO POBLADO MONSERRATE,3100000,0,3100000,100000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Construcción,Construcción,F4290 ** Construccion de otras obras de ingenieria civil,0,NEIVA,NORTE,CALIXTO LEIVA,5000000,0,5000000,100000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Información y comunicaciones,J6190 ** Otras actividades de telecomunicaciones,0,NEIVA,NORTE,LOS GUADUALES,1500000,0,1500000,2000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4773 ** Comercio al por menor de productos farmaceuticos y medicinales  cosmeticos y articulos de tocador en establecimientos especializados,0,GARZON,CENTRO,MARIA AUXILIADORA,2600000,0,2600000,2600000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C1081 ** Elaboracion de productos de panaderia,1,PALESTINA,SUR,CENTRO,5200000,0,5200000,3000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4724 ** Comercio al por menor de bebidas y productos del tabaco  en establecimientos especializados,1,GARZON,CENTRO,COMUNEROS,1200000,0,1200000,50000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4711 ** Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos  bebidas (alcohólicas y no alcohólicas) o tabaco,0,IQUIRA,NORTE,MARIA AUXILIADORA,3500000,3500000,0,3000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4721 ** Comercio al por menor de productos agricolas para el consumo en establecimientos especializados,0,NEIVA,NORTE,VILLA REGINA,1800000,0,1800000,2500000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5630 ** Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,0,NEIVA,NORTE,EL TRIANGULO,1700000,0,1700000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4774 ** Comercio al por menor de otros productos nuevos en establecimientos especializados,0,NEIVA,NORTE,SANTA INES,1716000,0,1716000,680000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.,0,NEIVA,NORTE,EL LIMONAR,1000000,0,1000000,60000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4719 ** Comercio al por menor en establecimientos no especializados  con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general)  bebidas (alcohólicas y no alcohólicas) y tabaco,0,NEIVA,NORTE,ESTADIO URDANETA ARBELAEZ,1800000,0,1800000,700000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Alojamiento y Servicios de Comida,I5611 ** Expendio a la mesa de comidas preparadas,0,GARZON,CENTRO,SANTA TERESA,2600000,0,2600000,5000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Industria,Industrias manufactureras,C2511 ** Fabricacion de productos metalicos para uso estructural,2,NEIVA,NORTE,EL CENTRO,30000000,6420000,23580000,15954
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,Actividades de servicios administrativos y de apoyo,N7830 ** Otras actividades de provisión de talento humano,0,NEIVA,NORTE,SANTA ISABEL,2000000,0,2000000,0
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Servicios,"Actividades artísticas, de entretenimiento y recreación",R9329 ** Otras actividades recreativas y de esparcimiento n.c.p.,0,NEIVA,NORTE,PANORAMA,1000000,0,1000000,1000000
Cancelado,2° Trimestre,2021,Persona Natural,Establecimiento,Micro,Comercio,Comercio al por mayor y al por menor; Vehículos,G4530 ** Comercio de partes  piezas (autopartes) y accesorios (lujos) para vehiculos automotores,0,PITALITO,SUR,TRINIDAD,3700000,0,3700000,1000000
